"user","movie","rating"
3601,953,3.5
5293,1240,3.5
1298,180,3.33560981745856
4333,1274,3.5
3679,165,1
3882,2166,3.6
4964,3247,4
1004,292,3.5
2910,2428,1
3029,1230,3.5
6000,1641,2.02141763354062
5443,296,3.01666352567093
4734,1373,3.98230867286169
2953,2758,1.42857142857143
4497,2468,3.39991728511197
2116,2568,3
5278,2640,3.5
2000,1784,3.5
1014,1,3.5
5283,208,3.5
673,3910,2
3093,3083,3.5
6016,2985,4.2
3624,2791,3.5
2701,3513,3.5
543,361,3
1922,3893,3.5
3711,3753,3.5
905,3702,3.5
5445,924,3.5
4521,2532,1
1341,1328,1.57142857142857
5770,2959,4
5831,2710,2.99333705213651
48,3675,2.5
1899,1238,2
1403,1874,3.5
4465,1365,2.5
1836,348,3.5
2484,2921,4
5689,1732,2
4088,3044,3.19525166338226
1181,60,2.84209107379225
5229,2761,3.5
3114,1270,3.5
2810,941,2.66666666666667
1010,1258,1.37055193758502
5769,1500,3.5
5400,484,4
2296,1972,3.5
1958,551,1.50178939409047
1390,1333,3.5
2947,2858,3.5
5910,2146,3
2572,2268,5
2059,1635,3.66666666666667
3361,903,3.5
3341,3476,3.5
3367,943,3.83333333333333
1137,3081,3
4371,2858,3.5
3442,2916,5
5530,2165,2.2
3717,2361,3.5
118,2948,3.5
3807,3877,2.22222222222222
710,2659,2.88888888888889
4494,110,3.5
5576,1033,3.5
203,2541,3.5
4748,1584,3.5
5112,2395,3
2378,3712,5
2264,3936,2.66666666666667
1636,34,3.5
163,1218,1.33333333333333
5312,361,3.33333333333333
3311,2120,2.6670690014406
5284,2015,3.5
2928,3918,4.66666666666667
5376,2540,2.5
2489,2763,2.49261474968134
4683,1210,3.5
5786,3255,3.5
1941,362,2.44827586206897
3509,3869,3.5
1648,3745,3.5
1426,3272,3.5
5040,1690,3.5
2140,2917,3.5
739,356,3.5
1767,2764,2
5954,1978,3.86666666666667
2994,2470,2
795,1353,3.5
3416,534,3
454,2081,3.5
3528,2122,3.5
4708,1013,3.5
1560,3408,3.5
1378,906,3.5
1124,2501,4.33108355064964
4041,610,3
2895,3591,3.5
4404,431,3
3980,3476,3.5
1422,3635,4
1141,2967,2.90909090909091
3825,2004,3.31995264745449
3216,11,3.5
3471,125,2
1900,2355,3.5
5182,1346,3.44444444444444
3971,3755,3.5
5894,2016,3.5
1599,818,3
2596,140,3.5
2368,1276,3.6618931735739
1465,46,3.45454545454545
1540,920,3.5
4226,2394,3.5
1100,1966,1
4975,356,3.5
3916,1274,3.5
5548,708,3.5
5434,1220,3.60232189149484
996,2797,3.5
3462,3683,3.5
4507,2542,3.5
838,785,4.31908115367022
1863,1080,3.5
1489,3257,2.93262611767539
752,948,2.69230769230769
4425,3686,3.39960393363137
2927,222,3.5
3487,2194,3.5
1172,549,1.88888888888889
1658,1304,4
5720,700,2
5852,2182,3.5
2796,2455,2
3836,163,2.49787736531604
5224,3606,3.5
2796,3257,3.5
4718,2135,3.5
524,1896,3.4
2523,1225,3.5
4371,915,4.5
3490,1223,3.5
3584,22,3.5
2088,1953,3
2016,1367,5
2279,3627,2.66666666666667
2134,2054,3.5
1051,1282,1.66593617632269
577,1179,3.5
6000,230,2.25
4009,2411,1
300,2003,3.5
3452,2395,3.5
1285,1129,3.10444590210377
4510,832,2.79000034764679
2105,3178,3.5
3930,3061,4
1077,3635,3.5
4447,2184,2.77777777777778
753,828,4
4592,1918,3.5
3713,1917,3.5
2610,1426,3.5
3192,1206,3.5
4607,1233,3.5
3860,3578,3
3608,597,3.5
2101,2288,3.5
3807,2656,2.7
4786,3252,3.5
2777,1285,3.15636177339856
987,1225,3.5
5894,1379,3.5
5912,2628,3.5
3892,158,3
5625,3210,4
3080,3210,3.30672043458446
5136,1290,3.5
4786,3155,3.5
5047,2247,2
4918,2628,3.5
5211,3763,3.5
3413,2278,4
245,922,1.49147835585191
2703,1617,3.5
3808,291,2.51351351351351
5738,3005,3.5
4642,924,3.5
3346,899,4
284,1474,2
4353,2985,3.5
651,610,3.5
5711,454,3.5
5274,3424,3.5
1333,1408,2
1109,552,3.5
3477,938,5
1557,2470,3.5
5788,1057,1.88889726056335
4446,3087,3.5
2638,2268,3.5
1040,3361,3.5
5794,1410,3.5
2026,3600,3.4
5026,1036,1
1712,1393,3.5
3756,1271,3
5543,2640,3.5
990,1500,3.5
1694,2359,2
5185,2475,3
1799,1923,3.5
5896,3261,1
5363,2393,3.5
3923,1220,3.5
1837,3704,3.24449917065104
817,1079,1.49985030444047
1611,1918,5
754,1304,4
1920,1234,4
3910,329,3.5
1354,2699,3
1165,1219,1
1067,994,4
5659,2089,3.5
4497,2700,3.74014322954428
386,3052,3.31817948326052
4882,1320,3.5
3829,928,3.25
3997,39,3.5
1320,1220,3.5
169,2167,3
2909,2872,3.43733737964171
2036,1197,3.5
3203,1958,3.5
4122,204,4
4227,1674,1.3076420836155
3582,673,3.5
1635,1356,3.5
3153,3114,3.5
591,1247,3.5
2649,2770,3.5
2411,3506,1
5763,2648,3.00030065331986
3292,3111,4.2
3128,1270,3.10341651175597
5806,1952,4.02360061185437
3233,858,3.5
4312,3396,3.5
2454,2093,3.5
5135,2872,3.5
3157,2657,3.5
1069,365,2.27272727272727
3678,589,3.5
3769,3571,4
2761,1388,4
4568,3358,4
4972,2784,3
5938,2502,3.5
2459,1727,3.5
4540,920,3.5
5768,534,3.5
26,2014,3.5
151,380,5
2386,783,3.5
3859,112,3.5
44,1527,3.5
4510,902,2.4373428732358
4363,1148,3.5
2643,111,3.5
302,3397,3.5
1112,2353,5
5550,1127,3.5
2848,1535,4
4771,3751,3.28209329320083
1496,3274,1.5
2887,3635,3
1853,3067,3.5
1599,835,3.16666666666667
2825,2028,3
412,378,4.6
3561,2805,4
558,1203,4
706,3255,4
4487,3082,3.5
258,2433,3.5
4169,3529,3.38709677419355
3389,2013,1
2503,2581,3.5
4111,161,3.5
147,2470,3.5
3780,1586,3.5
5401,1136,3.5
392,1036,3
5054,1942,2.44444444444444
1260,2952,3.5
4312,2402,3.5
4072,1617,3.5
1921,3834,4
2825,1594,2
5353,1466,3.5
1736,1090,3.5
3940,507,4.25
5226,2858,3.5
2203,2378,3.5
5120,590,3.5
2414,3253,1
4414,2827,3.5
2682,1589,3.5
3256,2827,3.5
1121,3148,3.5
1877,3852,3.5
3951,733,3.5
2116,1727,2.72727272727273
4634,2028,3.5
4497,2867,3.4
3699,2612,3.5
2856,1252,3.5
5888,2581,3.5
4447,1200,2
5708,1206,3.5
795,1265,3.5
5046,3738,3.07142857142857
2815,1131,3.5
3942,1371,3.04128559426448
4186,610,2.5
3227,2324,3.5
2312,2140,3.5
2036,2997,3.5
2962,3408,2.64271456173488
5271,125,3
1895,1221,3.5
888,2142,3.5
1376,3148,3.5
2130,3928,4
5569,919,3.5
1465,920,3.5
5513,3054,4
4611,912,3.5
2967,1653,3.60811271262984
4732,2324,2.50693062102909
1383,2513,3.44113014916716
5675,2020,3.46299212379233
4490,968,2
2733,1788,4
1703,1924,3.5
4007,480,1
5614,1845,3
2782,2580,3.5
3054,300,3
1203,1729,4
2628,3100,3.5
1172,58,1
5726,2001,3.5
3037,32,3.5
2854,3504,3.33333333333333
4725,3072,2.53310728676504
2270,2454,3.5
928,1950,4
328,442,3.5
5812,948,2.66666666666667
3539,3046,3.58620689655172
5088,750,3.5
4644,1270,3.5
2818,1392,3.5
4742,1339,3.5
899,3147,1
767,912,3
4050,1673,3.5
2634,733,3.5
5512,1959,3.5
1314,292,3.5
4382,2060,3.5
4556,968,3.5
563,2018,3.5
3001,839,4
2304,3697,3.24682804407311
3297,1754,3.5
5300,1288,3.5
4700,2918,3.5
4323,2797,3.5
5113,762,3.5
1383,3114,3.04236347084168
2768,2791,3.5
3111,445,3.5
3053,1694,2.99198268997955
1941,2840,2.81481689059075
4224,805,2
4221,1269,3.5
929,2150,3.5
633,299,3.5
2313,2012,3.5
3900,1196,2
4635,2762,4
948,3113,4.37387865395802
5600,2245,3.5
2860,2020,4
4952,3175,3.5
1699,3067,3.5
1685,3755,3.53524324991355
3518,1258,4.50173895634068
1215,2661,3.5
387,2100,3.5
1793,1302,3.5
1306,1253,3.5
2907,2717,3
4386,3619,3.66666666666667
5428,1821,3.5
5555,2002,3.5
2124,934,4.5
897,2959,3.5
1892,3551,3.5
3151,1196,3.48997687929714
4510,1971,3.14285714285714
1420,3740,3.5
3690,494,2.49921717640706
966,1704,2.45660999938295
4405,296,3.5
828,2987,3.5
3052,1214,1
1631,3578,5
5029,1213,3.5
3431,2023,3.5
1150,3685,2.31009396715351
781,3841,3.5
5517,928,3.33333333333333
2041,377,4
3475,2671,2.31267721654102
4742,2433,3.5
2915,3745,3
4646,50,3.5
2041,1834,4
1824,1042,3.5
464,2109,3.5
424,2291,3.31965330428079
3638,2428,3.5
4506,3619,3.5
390,3840,4
2022,339,3.5
195,3246,3.88871026387889
5480,3604,3.5
824,1391,3.5
946,260,3.5
1676,19,2.3324977082789
5744,3675,4
4511,1376,3.5
4508,2482,2.74468085106383
4407,1580,3.5
318,2355,3.5
3491,1206,3
1274,3114,4.52581559735476
5755,2467,4
5605,1678,5
1358,786,3.5
2246,1189,2
1382,1212,3.5
1579,1221,3.32203711104356
533,1729,4
5679,2763,3.5
2582,1294,3.5
5717,1500,2.98326962294768
1183,3462,3.5
1611,3054,2.875
5279,2020,3.5
1356,1645,5
2837,1148,3.5
3885,1956,4
1639,588,3.5
528,2717,2.49667944918478
1046,2916,3.5
4033,1466,2
5361,1784,5
6024,1799,3.5
1608,2541,3.5
1362,1097,2
4354,920,3.70989323055974
2839,1,3.5
2376,1391,3.10679229172061
5077,549,3.2
225,1207,3.03696320165825
1464,2991,3.5
3904,2700,3.5
1785,260,3.5
1887,1252,3.5
3589,1129,2
1340,2311,1.5
716,1129,1
2018,3738,3.22222222222222
2896,2953,3.5
4354,912,2.53577868388071
1681,1246,3.5
1530,3763,3
929,2997,3.5
1636,2289,1
2887,2431,3.5
3349,261,3.5
1802,1240,3.5
1366,3499,3.5
2868,1690,4.47999936060437
1466,1923,3.5
1060,1573,2
5675,3090,3.5
4916,2355,3.5
170,2976,3.5
4122,3552,3.5
4808,454,3.0059007029793
3841,1249,3.07136895415298
5620,2406,3.5
5911,1332,3.5
3834,1689,3.66666666666667
5107,345,3.33333333333333
2576,1858,3.5
2170,1036,3.5
1399,296,3.5
1422,2794,2.99344476390982
3285,2423,4
735,934,3.5
4725,742,3.14285714285714
2999,2090,3.5
692,3863,3.5
5248,1294,3.5
4753,912,3.5
889,1409,2.60929661774604
5208,2580,3.5
2777,2123,3.5
3965,1674,3.5557783240876
655,851,2
3414,253,3.5
1422,2142,2
3529,1186,3.5
1053,1049,3.5
192,2605,1
5033,356,3.5
5847,1282,2
5100,750,3.47614976047911
3314,2599,3.32856997480423
4036,2706,3.5
1258,3929,4
2854,2693,3.5
2468,3259,3.5
1446,3925,5
5726,2529,3.5
660,1220,3
1181,1834,2.5142381386573
2457,709,2.28571428571429
326,1704,3.5
4318,24,5
4607,1919,4.25
3140,1265,4
4386,2255,2.66666666666667
854,2316,4
949,3178,4
624,848,3.5
5186,2528,3.5
3578,3418,3.5
4141,1095,3.5
5981,265,4
3923,1375,3.5
5954,948,2.18181818181818
5614,3503,4.5
5847,2174,3.5
5954,1185,2.43691624911751
2712,648,3.5
2164,2107,3.5
3539,466,4.00511605843861
5019,1732,3.5
4814,700,3.5
1579,538,2.5
1356,592,4.53069031238146
4025,3578,2.8018878476056
4241,947,3.5
3280,3274,3
4922,1517,3.5
5143,2763,3.5
2616,1084,3.5
386,296,3.5
4216,3793,3.5
342,1265,3.5
5185,1100,3.40353830061504
1224,2403,4.27263967954587
4161,288,2.61734109421048
1120,3156,3.25
4280,3717,3.5
1701,468,3.5
5273,1125,5
166,2580,1
1980,575,3.35714285714286
5885,1580,3.5
5087,592,3.5
6033,2826,3.5
678,2340,3.4
3929,1130,1
3483,1722,2.97830793962514
1948,1127,3.5
1221,2105,5
4285,172,4
5225,1673,3.5
4308,3755,3.5
1101,2287,4
3450,3163,3
3367,3510,3.66806210738846
5709,589,3.5
993,924,3.5
3762,891,2.8
220,1952,3.5
3470,434,3.5
4205,2392,3.5
5737,2918,3.5
4401,1147,3
5443,804,3.5
5605,262,2.75
5878,1589,2.33333333333333
4897,377,3.5
2309,1968,3.5
2050,3409,1
201,2689,2
5851,257,3.5
2818,88,5
3363,48,3.5
3745,514,3.5
1890,595,3.5
681,1566,3.5
2507,3174,3.96880475404625
5046,1394,3.5
4322,695,2.57142857142857
1913,1028,3.5
3862,39,3.5
2293,1304,4
5411,3157,3
2934,2334,2.75
5996,2490,3.5
3672,3809,2
4458,107,3
854,2719,2
1500,1663,3.5
40,2366,3.5
949,1275,5
3967,1188,3.5
2181,1566,2.66705387169312
4578,2065,3.5
3751,195,2.8
5570,1527,3.5
3761,2857,3.5
881,224,2.4
3450,1732,3.5
3769,562,4
3151,25,4
2957,1358,3.5
354,2720,3.5
2188,2968,2.74956831849023
1019,1935,2
914,1234,3.5
2967,3039,3.39595046862532
3415,1246,3.5
4344,2747,2
3648,2378,2.5
330,3301,3.5
3371,3267,2
2638,2418,3.5
4083,1238,2
5488,341,4.2
5077,2000,4.07535804281254
258,1580,3.5
651,592,3.5
1051,1924,2.40000763173133
2743,1407,1
1056,606,3.5
873,85,3.5
4810,733,3.5
529,364,3.5
4168,1748,4
4540,2396,3.5
2768,1266,3.5
4560,493,3
2239,2686,5
2055,1408,3.5
1164,1246,3.21459702062189
4663,612,3.4
3756,1727,3.5
270,1604,4.33333333333333
3771,2646,2
4606,1059,3
2245,1721,3.5
2015,1876,1.32409036068142
3694,3072,3.5
4387,1619,3
5837,2387,3.5
3724,818,3.5
272,2321,2
2236,3499,4
3793,174,3.5
2643,3364,3.33333333333333
1376,2734,3.5
2259,608,3.5
4227,742,2.15
5086,1196,5
1600,466,4
17,610,2.5
5452,866,3.5
3095,1498,1
1805,552,3.5
3562,474,4.33333333333333
2171,2324,3.5
3340,1876,5
4956,2712,5
2230,2028,2.6314509584328
1767,1222,2
912,2797,3.5
4054,1136,2.77474097617044
1706,913,2.02430926864341
5808,1293,3.5
3578,1393,3.5
5573,1278,3.5
324,2571,3.5
1645,892,3.33333333333333
4334,1999,3.5
2180,2657,1
4579,2648,2.85728766009352
3031,3480,4
999,805,2
678,3244,3.40005067221774
4312,2791,2.23331493761296
3004,1228,3.5
1972,553,3.5
3285,500,4
2326,3107,3.5
4771,2639,3.4
4748,2863,3.5
978,111,3.5
1291,2068,3.5
90,294,4
904,1302,3
1170,2939,3.16666666666667
1203,3826,3.4
2041,705,2.33333333333333
563,435,2
2346,595,3.5
5715,2028,3.5
4808,2026,3.14285714285714
5661,2366,3.5
3533,608,3.5
1727,1729,3.50579699051083
456,2054,3.5
1484,3020,5
3313,376,4
4477,1240,3.5
1658,2683,2
1714,3707,2.5
5540,1345,3.5
1112,3285,3.5
3546,117,4.2
957,3785,4
1297,2158,3.23529411764706
3418,1094,3.5
3137,2692,3.5
2793,2194,3.5
5787,327,2.99245468951518
1920,3682,3.5
1499,3879,4
5023,2950,3.5
739,34,3.5
2340,348,1
3047,1127,3.5
3167,549,2.66666666666667
5705,1097,3.5
2885,1500,3.5
1121,1408,3.5
1181,3068,2.54545454545455
6036,714,3.25
520,2598,3.5
5059,1603,3
2175,112,3.5
608,1342,3.5
1741,3474,3.73913043478261
5502,1508,3
129,1127,3.5
5705,1777,3.5
2694,3917,3.5
415,1380,4
558,924,4
3833,1060,3.5
3801,610,3.5
1096,1148,1
2374,3450,3.5
3837,1641,3.5
475,3660,3.5
5654,3481,3.5
5957,3438,3.5
73,1690,3.5
3129,3543,3.5
710,420,3.66666666666667
4589,1747,3.5
2907,1234,3.0208924407972
4212,2366,3.5
3118,2797,3.5
2403,2527,3.5
2124,1589,4.19907650024911
3578,111,3.5
3648,2126,2.6
5738,3264,3.5
1239,3148,3.5
2683,3257,3.5
578,1358,3.5
5795,2447,2.5
3493,2941,3.5
3808,1208,1.97803600991214
537,920,3.5
3026,2424,3.5
5888,1940,2.09090909090909
4425,1461,3
1800,3527,3.5
1068,104,4
1723,173,3.5
3815,1569,3.5
5458,3468,3
5728,378,4
3618,1604,3
5615,1234,2
2486,25,3
1017,2159,2.875
4058,3763,3.5
5812,2405,2.90225794764021
1181,1193,2.6102338928448
5843,2664,3.5
3965,257,5
1645,902,3.39431465160555
2172,1370,3.50155593352923
3464,1399,3
3807,2641,2
952,2395,3.5
1546,1711,3.5
3018,2528,4
1160,2390,3
4457,1197,5
5567,599,3.5
2872,858,3.95147807251436
2458,1676,3.5
5517,2819,3.25
3031,2380,4.5
5555,1517,3.5
4096,2355,3.5
3477,1282,4
1662,2762,3.5
5917,2716,3.5
890,3177,2.5
4049,353,4
757,2599,3.5
4692,2028,3.5
2025,1213,3.5
3511,1291,1
5539,3615,3.90909090909091
2485,2456,3
3509,2006,4
3561,2567,3.5
3391,3269,3.36863514047318
2617,2384,3.5
1267,1356,3.33333333333333
5880,2997,2.15565485975494
3561,3052,3.5
3023,2433,3.5
1769,2976,3.5
4680,21,3.5
385,1270,3
1769,3510,3.5
2962,592,2.61180625854203
3439,2115,3.5
2507,3424,3.49393503218168
1605,1875,3
3028,1876,3.5
4592,3396,3.5
2880,924,3.5
5140,2822,3
3002,750,3.5
2038,2006,3.51466511655794
4663,919,3
4673,1704,1
2544,1089,4
5786,2380,3.5
3878,527,3.5
3648,2294,2.98404296950989
101,2949,3.5
3681,2501,2.70861513779393
4543,2506,2.86666666666667
1059,1290,2
724,25,3.5
301,2699,3.5
4736,2291,3.5
889,3078,2.75
4389,1126,3.5
705,2107,2
2660,497,3.5
3841,3587,3.53846153846154
2481,899,3.5
4310,1792,4
6036,2278,3.22627210499899
3853,724,3.5
1161,2648,3.5
4601,60,4
3686,1299,3.5
1540,2396,4
480,3863,3.5
5972,3040,3.01091820519584
531,1982,2.52652469655029
4381,21,2.60283352246873
1273,633,3.77777777777778
1502,2953,3
2203,2015,2
3618,2025,2.67741935483871
369,357,3.5
449,3727,3.5
5599,1453,2
1755,150,1
1887,1028,2
1202,537,3.5
1422,1693,3
5453,1805,2
1560,2640,3.5
997,2571,3.5
5607,440,3.5
4690,3114,3.5
2204,2665,3.75
3945,1394,1
4071,2367,3.5
4447,3022,2.06666666666667
4453,3639,3.5
5648,2617,3.5
2583,589,3
5511,1393,3.02094811235834
2909,596,3.46982244887593
4207,1224,3.5
295,3703,4
3611,2311,5
461,208,3
5915,1580,3.5
2080,2028,3.5
4748,1235,3.5
2901,2664,3.5
3082,1672,3.5
6040,1419,3.33333333333333
1306,3809,4
4607,2253,4
2664,3623,3.5
3367,1097,4
3807,2746,2.32615970978611
3599,1408,1
3992,1769,3
3884,509,2.44528075270825
1778,3466,3
4193,1343,4
5015,3062,3.5
1466,786,1
5996,2454,5
4595,3429,3.5
4809,2611,3.5
2221,1097,3.5
4647,2976,2.69511066853969
327,1207,3.79877348191638
4737,3734,4
3724,2248,1
3825,780,4
1150,3936,2.53571428571429
4117,1918,3.5
90,2028,3
963,314,3.5
3300,2028,3.5
524,358,3.30434782608696
1447,2501,1.50316960969425
2753,1235,3.51374643308377
787,3285,3.5
1058,1673,3.5
5198,2492,2.25
3048,1912,3.5
2491,3450,1
2063,1029,2.56947051608493
223,1271,3.5
26,2622,3.5
2621,2497,1.66666666666667
590,3948,5
4454,164,3.5
2986,1049,3.45433591808168
2844,3825,2
5440,1883,3.5
1347,2978,3.33333333333333
3209,1170,2
3128,1127,4.58528202908263
1404,3608,2
2170,2130,3.5
4506,3546,3.5
4046,1213,3.5
3219,2700,3.5
1819,858,3.5
3217,361,4.25
5222,1270,3.5
85,2908,3.5
955,552,3.5
90,235,3
4879,1645,4.46580944310303
1968,1,2.36757699057184
4530,50,3.5
1134,3508,3.5
319,2699,3.65515583817619
1842,1042,3.5
2848,2139,4
5113,1961,3.5
3971,1487,3.5
1601,1291,4
3111,370,3.5
163,3889,1.42857142857143
5964,903,3.35099620517064
4901,2736,3.5
2484,3752,2.71428571428571
5761,1679,3.5
1958,875,3.15384615384615
3853,112,3
4890,318,3.5
5950,2470,3.5
1447,450,2.5
3662,671,4
3934,3594,2.25
2537,2706,3.5
3754,2746,3.67283103373951
3624,1391,3.5
3575,1215,3.5
3878,555,3
805,539,3.5
1884,3549,3
4326,2236,2
1741,3405,3.5
1464,648,3.5
5307,1676,3.5
2585,2174,3.5
5429,904,3.5
3512,2081,4
5271,922,1
3280,2348,1
4680,602,3.47058823529412
1219,2514,5
1875,3334,3.5
1943,3365,3.14285714285714
1421,296,2
5277,3624,3
2743,1391,2
62,2436,3.4
5084,2094,3.5
1284,1883,3.65758096436217
566,1197,1
2395,2406,3.5
1746,2455,3.5
3962,1995,2.5
2188,943,2.8
3812,2662,3.5
3572,3548,5
4623,2771,3.5
2106,1416,2.08474536742194
296,2663,1
889,2851,2.66666666666667
4470,3638,3.5
5059,2617,3.5
3525,2167,3.5
2744,616,1
2098,1644,3.5
4240,3072,3.5
4748,539,3.5
5268,366,3.5
5096,223,1
4253,2321,3
5271,3527,3.5
1655,524,3.5
2096,2352,3.5
4154,3448,3.5
855,1441,4
2084,1095,3.5
1560,2485,3.5
5567,2423,3.98430984880513
136,2361,2
130,1527,3.5
1988,1057,3
2736,3819,3.5
4274,2617,3.5
2916,215,4
3792,543,2.49125470976605
3793,2798,3.5
1173,3512,3
1748,349,3.04648309841722
5684,1017,3
3722,3499,3.5
3311,1210,1.49065558212246
5221,111,3.5
1053,1689,3
3520,1252,2.66503520695875
4169,1999,3.56701030927835
2878,938,4.5
5433,2469,4
1202,451,3
5037,2710,3.5
3808,350,1.48486963476665
1301,151,3.5
123,1377,3
5620,1387,3.5
5664,1297,3.5
5281,1007,4
918,173,3.5
1107,2599,3.5
1150,1253,2.45458304766287
5666,1266,3.5
390,260,3.33940410246104
1794,1488,1.33333333333333
2772,3703,3.5
482,1344,3.5
2361,3387,3
3470,1320,3.5
1395,356,4
5831,141,4
4753,3671,3.5
4508,1378,4.17430707414239
1912,3654,2.3333294116875
398,1916,3.5
5521,2858,3.5
4718,899,3.5
5113,1699,1.33333333333333
2180,362,3.5
1607,1222,3.51946255962664
4411,2437,4.375
2090,694,3.5
1447,1214,2
1335,3591,3.5
4001,1394,3.5
981,1094,3.5
1447,2808,2
2926,1100,3.5
1095,788,3.5
692,339,5
5852,2348,2
786,2117,3.5
4049,3764,3.5
355,1339,4
40,2669,3.5
1496,585,2.33333333333333
5459,532,3.5
3790,1197,3.5
5349,3566,2
4802,3301,3.17391129042897
5555,2527,3
3308,3635,5
4478,741,3
929,3608,3.5
3560,1234,3.5
2561,920,3.5
5643,1220,2.8534615677094
1045,3259,3.5
1243,2000,4.47680255689434
5664,1258,3.5
3196,2421,3
5520,1265,3.5
5571,3732,3.5
1636,2683,3.5
3380,2949,5
4251,1196,3.5
2724,1088,4
1616,1261,3
2751,1307,3
3384,3070,3.5
6011,2011,3.5
2116,3729,3.07142857142857
3970,3267,1
1120,2059,3.5
5930,3421,3.5
482,2115,2.98415450492803
199,2701,2
5978,3389,2.5
765,1291,3.5
5209,1207,3.5
4884,265,3.5
2129,2640,3.5
1880,1272,4
4521,2250,4
1227,1484,4.33333333333333
806,1248,5
4725,3197,3.16666666666667
1390,3174,3.5
5010,151,3.5
2888,1975,1
1244,1307,1
4401,858,4
3942,1834,3.29904899527051
3610,1917,1
4884,1343,3.5
1741,1228,3.32752715094073
889,1486,2.86086956521739
4277,1096,3.74364787267477
4318,673,3
5675,3740,3.2
1021,1201,5
3641,2987,3.5
732,2716,1
710,1912,3.5
4021,1077,2
6000,589,3.5
5011,3,5
2909,2114,3.8125
309,1544,3.5
611,3418,3.5
457,1242,3.5
1513,1196,3.5
3625,1686,3.5
3746,293,3.5
3827,185,2.33883177741565
4526,3646,5
63,3006,3.5
884,3408,3.5
1824,3484,3.5
1019,1948,2
3651,2916,3.5
3821,590,1.87503249209995
2181,2686,2.66391624935706
5452,2770,3.5
509,2913,3.26470588235294
5895,1089,3.5
811,1196,3.5
3641,3753,3.5
1246,1894,4
5229,2013,1
5443,292,3.5
4140,3489,3.5
2909,2531,4.25
284,2141,1.8
3689,104,3.5
5517,1933,3.70588235294118
3438,2827,3.5
3519,413,3.66666666666667
5636,1573,3.49182147404467
3413,1327,5
5652,628,3.5
5367,3051,2
948,921,3.99961149345368
2244,1920,2.25
5504,1954,3.8949756706215
1312,1391,2
2676,3408,3.5
1088,2018,2.49485303010432
5853,539,3.5
4543,276,2.8
3638,349,3.5
1425,377,3.06094937386292
4207,2877,4
5063,3546,3.5
899,3475,3.5
1117,3213,2.66666666666667
2244,3097,1
4957,1032,2.49335339158657
3891,3598,5
4478,153,3.5
4384,2598,3.5
3705,2006,3.52195157616266
2909,3206,3.5
4899,2571,3.5
3154,1645,3
5840,1810,3.5
1121,1393,3.5
1988,1193,3.5
1648,2001,3.5
737,2858,3.5
3359,1682,3.5
1284,2250,2.94117647058824
1219,457,3.5
1146,481,2.5
5569,2321,3.5
3662,1446,3
5954,2312,2.50332818112696
2162,17,3.5
2761,1234,3.5
3202,349,3.5
3281,2762,3.5
5765,2454,3.5
1706,3929,3
2270,1356,3.5
1968,3246,1
3812,3699,3.5
5452,1719,3.5
402,2616,3.5
1880,2273,4
5858,1293,3.5
111,254,3
3717,2819,3.5
411,207,3.11111111111111
2345,2858,3.5
5530,1043,2.33333333333333
4335,2671,2
1676,3618,2.85714270560837
2042,2664,3
4345,2738,3
3266,1682,3.5
4508,1128,4
4169,3223,3.16153846153846
3454,50,2.485704378072
5397,235,3.5
3280,1918,3
5809,1253,3.5
5721,531,2
780,3448,3.5
3163,473,4
6040,1242,4.31257800900773
4227,631,2.025
1584,2797,3
3529,3479,3.5
192,508,2
735,3450,3.5
678,161,3.64623413450202
676,527,3.5
1701,3535,4.5
4381,52,2.5
820,3175,3.5
24,1225,3.5
3157,3039,3.5
3940,3753,5
2980,1090,4
4231,3450,3.5
1491,1060,3
1363,2289,3.5
3704,708,3.5
3884,1274,3
3922,1663,3.5
4948,2533,4
3841,540,3.14814814814815
583,2640,3.5
5846,1178,3.5
5513,1395,3.5
3808,1466,1.83994231839189
3712,1967,3.5
1890,913,3.5
2012,1148,3.5
4700,3703,3.5
1820,1641,3.5
1467,3745,3.5
3513,1688,3.5
5269,2019,3
1367,1663,3.5
204,432,3
5761,1330,3.66666666666667
2928,1212,4
5183,236,3.5
2057,11,3.5
3082,2794,4
5794,3219,2
4890,3408,3.5
2304,2065,3
4461,2194,3.5
5504,2140,5
3131,1206,1
3483,1573,2.72312789353871
1088,3870,2.72972972972973
3792,2363,2.54545454545455
2383,2396,3.45613349216507
3311,248,1.7
4509,2459,3.5
3726,798,3.5
2544,3408,3.2995293865406
5597,2644,1
4535,3477,4
3253,608,3.5
3621,2407,3.5
5312,2248,1
4215,1089,3.5
3868,2420,3.5
1755,2335,1.66666666666667
1969,1379,3
3074,1617,3
860,3897,3.5
410,2371,3.5
5060,2324,3.5
3187,2628,3.5
3610,2407,1
5326,2918,3.5
2781,541,3.5
5997,329,3.5
2820,327,3.3649105148175
5469,904,3.5
1495,2082,3.5
1647,1665,2.55555555555556
1799,3362,4
1137,3566,3
4277,2579,4.05494505494505
848,2542,3.5
5350,292,3.5
3808,1231,2.68067144710087
658,410,3.5
1526,1066,3.5
3209,2028,1.54337553653687
2870,348,3.5
3836,1485,2.75
3799,2100,3.5
4922,2243,3.5
1595,144,3.5
4268,928,2
3539,1043,3.53333333333333
2225,2987,3.5
338,1831,3.5
2774,1882,3
2767,2455,3.5
2377,2457,3.5
5279,914,3.5
2130,1970,2.5
5432,1944,3.5
3689,292,3.5
2581,1394,3.5
2015,543,1
